Signal,SCR,SCL
7.2015,0.0,6.70761972952615
7.202,0.0,6.7079438416438
7.2055,0.0,6.70826795376145
7.206,0.0,6.7085920658791
7.2045,0.0,6.708916177996749
7.204,0.0,6.7092402901143995
7.202,0.0,6.709564402232049
7.201,0.0,6.709888514349699
7.1995,0.0,6.7102126264673485
7.1985,0.0,6.710536738584999
7.198,0.0,6.710860850702648
7.1975,0.0,6.711184962820298
7.197,0.0,6.711509074937948
7.1965,0.0,6.711833187055598
7.195,0.0,6.712157299173247
7.193,0.0,6.712481411290898
7.191,0.0,6.712805523408547
7.189,0.0,6.713129635526197
7.188,0.0,6.713453747643847
7.187,0.0,6.713777859761497
7.1855,0.0,6.714101971879146
7.1845,0.0,6.714426083996797
7.1825,0.0,6.714750196114446
7.181,0.0,6.715074308232096
7.179,0.0,6.715398420349746
7.1765,0.0,6.715722532467396
7.1745,0.0,6.716046644585045
7.1735,0.0,6.716370756702696
7.1725,0.0,6.716694868820345
7.1705,0.0,6.717018980937995
7.1675,0.0,6.717343093055645
7.164,0.0,6.717667205173295
7.1625,0.0,6.717991317290944
7.16,0.0,6.7183154294085945
7.159,0.0,6.718639541526244
7.1575,0.8747948482237047,6.718639541526244
7.155,0.0,6.718687135255785
7.153,0.0,6.718734728985327
7.15,0.0,6.718782322714868
7.147,0.0,6.71882991644441
7.143,0.0,6.718877510173951
7.14,0.0,6.718925103903492
7.138,0.0,6.718972697633033
7.1355,0.0,6.7190202913625745
7.133,0.0,6.719067885092116
7.1305,0.0,6.719115478821657
7.127,0.0,6.719163072551199
7.123,0.0,6.71921066628074
7.1195,0.0,6.719258260010282
7.1165,0.0,6.719305853739823
7.1155,0.0,6.719353447469365
7.115,0.0,6.719401041198906
7.1145,0.0,6.719448634928447
7.1125,0.0,6.719496228657988
7.1115,0.0,6.7195438223875295
7.1105,0.0,6.719591416117071
7.1105,0.0,6.719639009846612
7.1105,0.0,6.719686603576154
7.1125,0.0,6.719734197305695
7.1145,0.0,6.719781791035237
7.115,0.0,6.719829384764778
7.1145,0.0,6.7198769784943195
7.115,0.0,6.719924572223861
7.1145,0.0,6.7199721659534015
7.116,0.0,6.720019759682943
7.117,0.0,6.720067353412484
7.119,0.0,6.720114947142026
7.12,0.0,6.720162540871567
7.122,0.0,6.720210134601109
7.1235,0.0,6.72025772833065
7.125,0.0,6.720305322060192
7.126,0.0,6.720352915789733
7.127,0.0,6.7204005095192745
7.1275,0.0,6.720448103248816
7.129,0.0,6.7204956969783565
7.13,0.0,6.720543290707898
7.1315,0.0,6.720590884437439
7.132,0.0,6.720638478166981
7.132,0.0,6.720686071896522
7.133,0.0,6.720733665626064
7.132,0.0,6.720781259355605
7.131,0.0,6.7208288530851465
7.1305,0.0,6.720876446814688
7.131,0.0,6.720924040544229
7.13,0.0,6.72097163427377
7.1295,0.0,6.721019228003311
7.127,0.0,6.721066821732853
7.1265,0.0,6.721114415462394
7.125,0.0,6.721162009191936
7.1245,0.0,6.721209602921477
7.1235,0.0,6.721257196651019
7.124,0.0,6.72130479038056
7.123,0.0,6.7213523841101015
7.123,0.0,6.721399977839643
7.1205,0.0,6.721447571569184
7.1175,0.0,6.721495165298725
7.116,0.0,6.721542759028266
7.1145,0.0,6.721590352757808
7.1145,0.0,6.721637946487349
7.1135,0.0,6.721685540216891
7.112,0.0,6.721733133946432
7.109,0.0,6.721780727675974
7.1055,0.0,6.721828321405515
7.103,0.0,6.7218759151350564
7.1005,0.0,6.721923508864598
7.0995,0.0,6.721971102594139
7.098,0.0,6.72201869632368
7.097,0.0,6.722066290053221
7.095,0.0,6.722113883782763
7.093,0.0,6.722161477512304
7.091,0.0,6.722209071241846
7.0875,0.0,6.722256664971387
7.085,0.0,6.7223042587009285
7.083,0.0,6.72235185243047
7.0815,0.0,6.722399446160011
7.0795,0.0,6.722447039889553
7.0775,0.0,6.722494633619094
7.075,0.0,6.722542227348635
7.0715,0.0,6.722589821078176
7.0685,0.0,6.722637414807718
7.0665,0.0,6.722685008537259
7.065,0.0,6.722732602266801
7.064,0.0,6.722780195996342
7.0625,0.0,6.7228277897258835
7.0595,0.0,6.722875383455425
7.057,0.0,6.722922977184966
7.0545,0.0,6.722970570914508
7.052,0.0,6.723018164644049
7.0505,0.0,6.72306575837359
7.0485,0.0,6.723113352103131
7.0475,0.0,6.723160945832673
7.045,0.0,6.723208539562214
7.043,0.0,6.7232561332917555
7.042,0.0,6.723303727021297
7.039,0.0,6.723351320750838
7.036,0.0,6.72339891448038
7.034,0.0,6.723446508209921
7.033,0.0,6.723494101939463
7.0325,0.0,6.723541695669004
7.0305,0.0,6.723589289398545
7.0285,0.0,6.723636883128086
7.026,0.0,6.723684476857628
7.024,0.0,6.723732070587169
7.022,0.0,6.7237796643167105
7.021,0.0,6.723827258046252
7.0205,0.0,6.723874851775793
7.019,0.0,6.723922445505335
7.018,0.0,6.723970039234876
7.0165,0.0,6.724017632964418
7.014,0.0,6.724065226693959
7.011,0.0,6.7241128204235
7.01,0.0,6.724160414153041
7.0085,0.0,6.7242080078825825
7.0075,0.0,6.724255601612124
7.0075,0.0,6.724303195341665
7.006,0.0,6.724350789071207
7.0045,0.0,6.724398382800748
7.0035,0.0,6.72444597653029
7.002,0.0,6.724493570259831
7.001,0.0,6.724541163989373
7,0.0,6.724588757718913
6.999,0.0,6.724636351448455
6.9985,0.0,6.724683945177996
6.998,0.0,6.7247315389075375
6.996,0.0,6.724779132637079
6.9935,0.0,6.72482672636662
6.9915,0.0,6.724874320096162
6.9895,0.0,6.724921913825703
6.9885,0.0,6.724969507555245
6.988,0.0,6.725017101284786
6.988,0.0,6.725064695014328
6.988,0.0,6.725112288743868
6.987,0.0,6.72515988247341
6.9865,0.0,6.725207476202951
6.9855,0.0,6.7252550699324924
6.985,0.0,6.725302663662034
6.9855,0.0,6.725350257391575
6.986,0.0,6.725397851121117
6.9855,0.0,6.725445444850658
6.9855,0.0,6.7254930385802
6.9845,0.0,6.725540632309741
6.9835,0.0,6.7255882260392825
6.983,0.0,6.725635819768823
6.982,0.0,6.7256834134983645
6.982,0.0,6.725731007227906
6.9825,0.0,6.725778600957447
6.9825,0.0,6.725826194686989
6.9835,0.0,6.72587378841653
6.984,0.0,6.725921382146072
6.983,0.0,6.725968975875613
6.9825,0.0,6.726016569605155
6.9815,0.0,6.726064163334696
6.982,0.0,6.7261117570642375
6.982,0.0,6.726159350793778
6.9825,0.0,6.7262069445233195
6.9825,0.0,6.726254538252861
6.9815,0.0,6.726302131982402
6.9795,0.0,6.726349725711944
6.9775,0.0,6.726397319441485
6.9755,0.0,6.726444913171027
6.975,0.0,6.726492506900568
6.975,0.0,6.7265401006301095
6.9755,0.0,6.726587694359651
6.975,0.0,6.726635288089192
6.974,0.0,6.726682881818733
6.9715,0.0,6.726730475548274
6.9705,0.0,6.726778069277816
6.9705,0.0,6.726825663007357
6.9705,0.0,6.726873256736899
6.97,0.0,6.72692085046644
6.969,0.0,6.726968444195982
6.9685,0.0,6.727016037925523
6.968,0.0,6.7270636316550645
6.967,0.0,6.727111225384606
6.9655,0.0,6.727158819114147
6.9645,0.0,6.727206412843688
6.9645,0.0,6.727254006573229
6.9635,0.0,6.727301600302771
6.9625,0.0,6.727349194032312
6.9615,0.0,6.727396787761854
6.959,0.0,6.727444381491395
6.9575,0.0,6.727491975220937
6.955,0.0,6.727539568950478
6.955,0.0,6.727587162680019
6.9545,0.0,6.727634756409561
6.955,0.0,6.727682350139102
6.955,0.0,6.727729943868643
6.9555,0.0,6.727777537598184
6.955,0.0,6.727825131327726
6.954,0.0,6.727872725057267
6.954,0.0,6.727920318786809
6.954,0.0,6.72796791251635
6.9555,0.0,6.7280155062458915
6.957,0.0,6.728063099975433
6.958,0.0,6.728110693704974
6.959,0.0,6.728158287434516
6.9595,0.0,6.728205881164056
6.9605,0.0,6.728253474893598
6.9615,0.0,6.728301068623139
6.963,0.0,6.728348662352681
6.9655,0.0,6.728396256082222
6.967,0.0,6.728443849811764
6.9675,0.0,6.728491443541305
6.9685,0.0,6.7285390372708465
6.9685,0.0,6.728586631000388
6.9695,0.0,6.728634224729929
6.97,0.0,6.728681818459471
6.971,0.0,6.728729412189011
6.9725,0.0,6.728777005918553
6.9735,0.0,6.728824599648094
6.9755,0.0,6.728872193377636
6.9765,0.0,6.728919787107177
6.977,0.0,6.7289673808367185
6.9775,0.0,6.72901497456626
6.9775,0.0,6.729062568295801
6.978,0.0,6.729110162025343
6.979,0.0,6.729157755754884
6.9795,0.0,6.729205349484426
6.98,0.0,6.729252943213966
6.9795,0.0,6.729300536943508
6.9795,0.0,6.729348130673049
6.9785,0.0,6.729395724402591
6.9785,0.0,6.729443318132132
6.9785,0.0,6.7294909118616735
6.9795,0.0,6.729538505591215
6.9805,0.0,6.729586099320756
6.9815,0.0,6.729633693050298
6.981,0.0,6.729681286779839
6.9805,0.0,6.729728880509381
6.9805,0.0,6.729776474238921
6.98,0.0,6.729824067968463
6.9795,0.0,6.729871661698004
6.98,0.0,6.7299192554275455
6.9805,0.0,6.729966849157087
6.981,0.0,6.730014442886628
6.9815,0.0,6.73006203661617
6.982,0.0,6.730109630345711
6.9815,0.0,6.730157224075253
6.982,0.0,6.730204817804794
6.9835,0.0,6.730252411534336
6.9845,0.0,6.730300005263876
6.986,0.0,6.730347598993418
6.9885,0.0,6.730395192722959
6.9895,0.0,6.7304427864525005
6.9895,0.0,6.730490380182042
6.9895,0.0,6.730537973911583
6.9895,0.0,6.730585567641125
6.9905,0.0,6.730633161370666
6.992,0.0,6.730680755100208
6.993,0.0,6.730728348829749
6.995,0.0,6.730775942559291
6.995,0.0,6.730823536288831
6.9955,0.0,6.730871130018373
6.996,0.0,6.730918723747914
6.996,0.0,6.730966317477455
6.9965,0.0,6.731013911206997
6.998,0.0,6.731061504936538
6.999,0.0,6.73110909866608
6.9995,0.0,6.731156692395621
6.999,0.0,6.731204286125163
6.9985,0.0,6.731251879854704
6.999,0.0,6.7312994735842455
6.999,0.0,6.731347067313786
6.997,0.0,6.7313946610433275
6.999,0.0,6.731442254772869
6.9985,0.0,6.73148984850241
6.999,0.0,6.731537442231952
6.998,0.0,6.731585035961493
6.9975,0.0,6.731632629691035
6.9965,0.0,6.731680223420576
6.995,0.0,6.731727817150118
6.9945,0.0,6.731775410879659
6.995,0.0,6.7318230046092
6.9955,0.0,6.731870598338741
6.9955,0.0,6.7319181920682825
6.995,0.0,6.731965785797824
6.9945,0.0,6.732013379527365
6.993,0.0,6.732060973256907
6.991,0.0,6.732108566986448
6.991,0.0,6.73215616071599
6.992,0.0,6.732203754445531
6.993,0.0,6.7322513481750725
6.9945,0.0,6.732298941904614
6.9935,0.0,6.7323465356341545
6.995,0.0,6.732394129363696
6.9955,0.0,6.732441723093237
6.997,0.0,6.732489316822779
6.998,0.0,6.73253691055232
7.001,0.0,6.732584504281862
7.0045,0.0,6.732632098011403
7.0075,0.0,6.732679691740945
7.011,0.1285132598564421,6.732727285470486
7.0125,0.0,6.7327748792000275
7.0135,0.0,6.732822472929569
7.0165,0.0,6.7328700666591095
7.0195,0.0,6.732917660388651
7.023,0.0,6.732965254118192
7.027,0.0,6.733012847847734
7.03,0.0,6.733060441577275
7.032,0.0,6.733108035306817
7.0325,0.0,6.733155629036358
7.036,0.0,6.7332032227658996
7.041,0.0,6.733250816495441
7.045,0.0,6.733298410224982
7.0485,0.0,6.733346003954524
7.052,0.0,6.733393597684064
7.0545,0.0,6.733441191413606
7.0555,0.0,6.733488785143147
7.0545,0.0,6.733536378872689
7.057,0.0,6.73358397260223
7.0615,0.0,6.733631566331772
7.064,0.0,6.733679160061313
7.067,0.0,6.7337267537908545
7.0685,0.0,6.733774347520396
7.071,0.0,6.733821941249937
7.0715,0.0,6.733821941249937
7.0715,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.0705,0.0,6.733821941249937
7.07,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.072,0.0,6.733821941249937
7.072,0.0,6.733821941249937
7.0715,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.07,0.0,6.733821941249937
7.07,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.0715,0.0,6.733821941249937
7.0695,0.0,6.733821941249937
7.0675,0.0,6.733821941249937
7.066,0.0,6.733821941249937
7.0645,0.0,6.733821941249937
7.064,0.0,6.733821941249937
7.0625,0.0,6.733821941249937
7.0625,0.0,6.733821941249937
7.0615,0.0,6.733821941249937
7.06,0.0,6.733821941249937
7.0585,0.0,6.733821941249937
7.057,0.0,6.733821941249937
7.056,0.0,6.733821941249937
7.055,0.0,6.733821941249937
7.054,0.0,6.733821941249937
7.053,0.0,6.733821941249937
7.053,0.0,6.733821941249937
7.051,0.0,6.733821941249937
7.0485,0.0,6.733821941249937
7.046,0.0,6.733821941249937
7.044,0.0,6.733821941249937
7.0425,0.0,6.733821941249937
7.042,0.0,6.733821941249937
7.0415,0.0,6.733821941249937
7.0395,0.0,6.733821941249937
7.037,0.0,6.733821941249937
7.035,0.0,6.733821941249937
7.0325,0.0,6.733821941249937
7.0295,0.0,6.733821941249937
7.0275,0.0,6.733821941249937
7.0265,0.0,6.733821941249937
7.025,0.0,6.733821941249937
7.0235,0.0,6.733821941249937
7.0225,0.0,6.733821941249937
7.0195,0.0,6.733821941249937
7.0165,0.0,6.733821941249937
7.013,0.0,6.733821941249937
7.0115,0.0,6.733821941249937
7.0095,0.0,6.733821941249937
7.0075,0.0,6.733821941249937
7.007,0.0,6.733821941249937
7.0045,0.0,6.733821941249937
7.0015,0.0,6.733821941249937
6.999,0.0,6.733821941249937
6.996,0.0,6.733821941249937
6.994,0.0,6.733821941249937
6.992,0.0,6.733821941249937
6.9915,0.0,6.733821941249937
6.9905,0.0,6.733821941249937
6.9865,0.0,6.733821941249937
6.9825,0.0,6.733821941249937
6.9805,0.0,6.733821941249937
6.977,0.0,6.733821941249937
6.9765,0.0,6.733821941249937
6.9775,0.0,6.733821941249937
6.9775,0.0,6.733821941249937
6.978,0.0,6.733821941249937
6.9755,0.0,6.733821941249937
6.9745,0.0,6.733821941249937
6.973,0.0,6.733821941249937
6.971,0.0,6.733821941249937
6.9695,0.0,6.733821941249937
6.9695,0.0,6.733821941249937
6.9695,0.0,6.733821941249937
6.969,0.0,6.733821941249937
6.968,0.0,6.733821941249937
6.967,0.0,6.733821941249937
6.9665,0.0,6.733821941249937
6.9655,0.0,6.733821941249937
6.966,0.0,6.733821941249937
6.9665,0.0,6.733821941249937
6.967,0.0,6.733821941249937
6.9685,0.0,6.733821941249937
6.968,0.0,6.733821941249937
6.967,0.0,6.733821941249937
6.967,0.0,6.733821941249937
6.968,0.0,6.733821941249937
6.968,0.0,6.733821941249937
6.9695,0.0,6.733821941249937
6.9715,0.0,6.733821941249937
6.9725,0.0,6.733821941249937
6.9745,0.0,6.733821941249937
6.976,0.0,6.733821941249937
6.9785,0.0,6.733821941249937
6.9815,0.0,6.733821941249937
6.9855,0.0,6.733821941249937
6.99,0.0,6.733821941249937
6.9945,0.0,6.733821941249937
6.9995,0.0,6.733821941249937
7.003,0.0,6.733821941249937
7.0065,0.0,6.733821941249937
7.0095,0.0,6.733821941249937
7.014,0.0,6.733821941249937
7.0195,0.0,6.733821941249937
7.0245,0.0,6.733821941249937
7.029,0.18246915113044304,6.733821941249937
7.0335,0.0,6.733821941249937
7.0375,0.0,6.733821941249937
7.041,0.0,6.733821941249937
7.0455,0.0,6.733821941249937
7.0495,0.0,6.733821941249937
7.054,0.0,6.733821941249937
7.0585,0.0,6.733821941249937
7.0625,0.0,6.733821941249937
7.066,0.0,6.733821941249937
7.07,0.0,6.733821941249937
7.071,0.0,6.733821941249937
7.0745,0.0,6.733821941249937
7.077,0.0,6.733821941249937
7.0805,0.0,6.733821941249937
7.0845,0.0,6.733821941249937
7.0875,0.0,6.733821941249937
7.0915,0.0,6.733821941249937
7.093,0.0,6.733821941249937
7.095,0.0,6.733821941249937
7.0975,0.0,6.733821941249937
7.099,0.0,6.733821941249937
7.1015,0.0,6.733821941249937
7.105,0.0,6.733821941249937
7.108,0.0,6.733821941249937
7.111,0.0,6.733821941249937
7.1125,0.0,6.733821941249937
7.114,0.0,6.733821941249937
7.1155,0.0,6.733821941249937
7.1175,0.0,6.733821941249937
7.12,0.0,6.733821941249937
7.12,0.0,6.733821941249937
7.1215,0.0,6.733821941249937
7.1235,0.0,6.733821941249937
7.123,0.0,6.733821941249937
7.1235,0.0,6.733821941249937
7.124,0.0,6.733821941249937
7.1245,0.0,6.733821941249937
7.1265,0.0,6.733821941249937
7.1275,0.0,6.733821941249937
7.129,0.0,6.733821941249937
7.1285,0.0,6.733821941249937
7.127,0.0,6.733821941249937
7.1255,0.0,6.733821941249937
7.125,0.0,6.733821941249937
7.1255,0.0,6.733821941249937
7.125,0.0,6.733821941249937
7.1255,0.0,6.733821941249937
7.1245,0.0,6.733821941249937
7.124,0.0,6.733821941249937
7.123,0.0,6.733821941249937
7.1215,0.0,6.733821941249937
7.119,0.0,6.733821941249937
7.1175,0.0,6.733821941249937
7.117,0.0,6.733821941249937
7.1165,0.0,6.733821941249937
7.114,0.0,6.733821941249937
7.111,0.0,6.733821941249937
7.1085,0.0,6.733821941249937
7.1065,0.0,6.733821941249937
7.104,0.0,6.733821941249937
7.103,0.0,6.733821941249937
7.102,0.0,6.733821941249937
7.1,0.0,6.733821941249937
7.0985,0.0,6.733821941249937
7.0965,0.0,6.733821941249937
7.094,0.0,6.733821941249937
7.091,0.0,6.733821941249937
7.0885,0.0,6.733821941249937
7.087,0.0,6.733821941249937
7.0855,0.0,6.733821941249937
7.0835,0.0,6.733821941249937
7.081,0.0,6.733821941249937
7.0775,0.0,6.733821941249937
7.0745,0.0,6.733821941249937
7.0715,0.0,6.733821941249937
7.0685,0.0,6.733821941249937
7.0665,0.0,6.733821941249937
7.0645,0.0,6.733821941249937
7.063,0.0,6.733821941249937
7.0605,0.0,6.733821941249937
7.0585,0.0,6.733821941249937
7.056,0.0,6.733821941249937
7.0525,0.0,6.733821941249937
7.0505,0.0,6.733821941249937
7.0485,0.0,6.733821941249937
7.047,0.0,6.733821941249937
7.045,0.0,6.733821941249937
7.0425,0.0,6.733821941249937
7.0395,0.0,6.733821941249937
7.0355,0.0,6.733821941249937
7.033,0.0,6.733821941249937
7.031,0.0,6.733821941249937
7.029,0.0,6.733821941249937
7.026,0.0,6.733821941249937
7.025,0.0,6.733821941249937
7.023,0.0,6.733821941249937
7.0205,0.0,6.733821941249937
7.0175,0.0,6.733821941249937
7.015,0.0,6.733821941249937
7.0135,0.0,6.733821941249937
7.0115,0.0,6.733821941249937
7.0095,0.0,6.733821941249937
7.0075,0.0,6.733821941249937
7.0055,0.0,6.733821941249937
7.0025,0.0,6.733821941249937
7,0.0,6.733821941249937
6.9975,0.0,6.733821941249937
6.995,0.0,6.733821941249937
6.993,0.0,6.733821941249937
6.9925,0.0,6.733821941249937
6.9905,0.0,6.733821941249937
6.9885,0.0,6.733821941249937
6.987,0.0,6.733821941249937
6.985,0.0,6.733821941249937
6.9825,0.0,6.733821941249937
6.9795,0.0,6.733821941249937
6.9775,0.0,6.733821941249937
6.976,0.0,6.733821941249937
6.9745,0.0,6.733821941249937
6.973,0.0,6.733821941249937
6.9705,0.0,6.733821941249937
6.968,0.0,6.733821941249937
6.965,0.0,6.733821941249937
6.9625,0.0,6.733821941249937
6.9615,0.0,6.733821941249937
6.9605,0.0,6.733821941249937
6.9595,0.0,6.733821941249937
6.9585,0.0,6.733821941249937
6.956,0.0,6.733821941249937
6.954,0.0,6.733821941249937
6.9515,0.0,6.733821941249937
6.9485,0.0,6.733821941249937
6.9475,0.0,6.733821941249937
6.9465,0.0,6.733821941249937
6.9455,0.0,6.733821941249937
6.944,0.0,6.733821941249937
6.942,0.0,6.733821941249937
6.94,0.0,6.733821941249937
6.9385,0.0,6.733821941249937
6.9365,0.0,6.733821941249937
6.9365,0.0,6.733821941249937
6.936,0.0,6.733821941249937
6.9345,0.0,6.733821941249937
6.934,0.0,6.733821941249937
6.932,0.0,6.733821941249937
6.93,0.0,6.733821941249937
6.9285,0.0,6.733821941249937
6.9255,0.0,6.733821941249937
6.9245,0.0,6.733821941249937
6.9235,0.0,6.733821941249937
6.922,0.0,6.733821941249937
6.9205,0.0,6.733821941249937
6.9185,0.0,6.733821941249937
6.916,0.0,6.733821941249937
6.914,0.0,6.733821941249937
6.913,0.0,6.733821941249937
6.9125,0.0,6.733821941249937
6.9115,0.0,6.733821941249937
6.91,0.0,6.733821941249937
6.9095,0.0,6.733821941249937
6.908,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.9035,0.0,6.733821941249937
6.902,0.0,6.733821941249937
6.9005,0.0,6.733821941249937
6.9005,0.0,6.733821941249937
6.9,0.0,6.733821941249937
6.899,0.0,6.733821941249937
6.898,0.0,6.733821941249937
6.8965,0.0,6.733821941249937
6.895,0.0,6.733821941249937
6.8945,0.0,6.733821941249937
6.8945,0.0,6.733821941249937
6.8945,0.0,6.733821941249937
6.894,0.0,6.733821941249937
6.893,0.0,6.733821941249937
6.8925,0.0,6.733821941249937
6.892,0.0,6.733821941249937
6.8925,0.0,6.733821941249937
6.8935,0.0,6.733821941249937
6.8945,0.0,6.733821941249937
6.8955,0.0,6.733821941249937
6.8965,0.0,6.733821941249937
6.8975,0.0,6.733821941249937
6.8985,0.0,6.733821941249937
6.898,0.0,6.733821941249937
6.899,0.0,6.733821941249937
6.8995,0.0,6.733821941249937
6.9005,0.0,6.733821941249937
6.9015,0.0,6.733821941249937
6.902,0.0,6.733821941249937
6.902,0.0,6.733821941249937
6.9015,0.0,6.733821941249937
6.9025,0.0,6.733821941249937
6.9025,0.0,6.733821941249937
6.9035,0.0,6.733821941249937
6.9035,0.0,6.733821941249937
6.905,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.9065,0.0,6.733821941249937
6.905,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.906,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.906,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.9055,0.0,6.733821941249937
6.9045,0.0,6.733821941249937
6.9035,0.6891741424051093,6.733821941249937
6.903,0.0,6.733821941249937
6.902,0.0,6.733821941249937
6.9025,0.0,6.733821941249937
6.9025,0.0,6.733821941249937
6.9025,0.0,6.733821941249937
6.902,0.0,6.733821941249937
6.9015,0.0,6.733821941249937
6.9005,0.0,6.733821941249937
6.8995,0.0,6.733821941249937
6.899,0.0,6.733821941249937
6.899,0.0,6.733821941249937
6.8985,0.0,6.733821941249937
6.897,0.0,6.733821941249937
6.896,0.0,6.733821941249937
6.894,0.0,6.733821941249937
6.893,0.0,6.733821941249937
6.892,0.0,6.733821941249937
6.8915,0.0,6.733821941249937
6.8915,0.0,6.733821941249937
6.891,0.0,6.733821941249937
6.891,0.0,6.733821941249937
6.89,0.0,6.733821941249937
6.889,0.0,6.733821941249937
6.8875,0.0,6.733821941249937
6.888,0.0,6.733821941249937
6.8885,0.0,6.733821941249937
6.888,0.0,6.733821941249937
6.8875,0.0,6.733821941249937
6.886,0.0,6.733821941249937
6.885,0.0,6.733821941249937
6.8835,0.0,6.733821941249937
6.883,0.0,6.733821941249937
6.8815,0.0,6.733821941249937
6.8805,0.0,6.733821941249937
6.8805,0.0,6.733821941249937
6.8795,0.0,6.733821941249937
6.879,0.0,6.733821941249937
6.879,0.0,6.733821941249937
6.877,0.0,6.733821941249937
6.8745,0.0,6.733821941249937
6.8725,0.0,6.733821941249937
6.872,0.0,6.733821941249937
6.871,0.0,6.733821941249937
6.871,0.0,6.733821941249937
6.87,0.0,6.733821941249937
6.8695,0.0,6.733821941249937
6.868,0.0,6.733821941249937
6.8665,0.0,6.733821941249937
6.8655,0.0,6.733821941249937
6.8655,0.0,6.733821941249937
6.866,0.0,6.733821941249937
6.866,0.0,6.733821941249937
6.867,0.0,6.733821941249937
6.866,0.0,6.733821941249937
6.863,0.0,6.733821941249937
6.8605,0.0,6.733821941249937
6.86,0.0,6.733821941249937
6.859,0.0,6.733821941249937
6.858,0.0,6.733821941249937
6.8575,0.0,6.733821941249937
6.8575,0.0,6.733821941249937
6.857,0.0,6.733821941249937
6.8555,0.0,6.733821941249937
6.8545,0.0,6.733821941249937
6.8525,0.0,6.733821941249937
6.8535,0.0,6.733821941249937
6.853,0.0,6.733821941249937
6.853,0.0,6.733821941249937
6.8515,0.0,6.733821941249937
6.851,0.0,6.733821941249937
6.85,0.0,6.733821941249937
6.848,0.0,6.733821941249937
6.8455,0.0,6.733821941249937
6.8445,0.0,6.733821941249937
6.8445,0.0,6.733821941249937
6.844,0.0,6.733821941249937
6.843,0.0,6.733821941249937
6.842,0.0,6.733821941249937
6.8405,0.0,6.733821941249937
6.8395,0.0,6.733821941249937
6.838,0.0,6.733821941249937
6.8385,0.0,6.733821941249937
6.8385,0.0,6.733821941249937
6.839,0.0,6.733821941249937
6.838,0.0,6.733821941249937
6.8365,0.0,6.733821941249937
6.8345,0.0,6.733821941249937
6.833,0.0,6.733821941249937
6.8315,0.0,6.733821941249937
6.831,0.0,6.733821941249937
6.8305,0.0,6.733821941249937
6.8305,0.0,6.733821941249937
6.83,0.0,6.733821941249937
6.8285,0.0,6.733821941249937
6.8275,0.0,6.733821941249937
6.8265,0.0,6.733821941249937
6.826,0.0,6.733821941249937
6.826,0.0,6.733821941249937
6.825,0.0,6.733821941249937
6.825,0.0,6.733821941249937
6.8245,0.0,6.733821941249937
6.8225,0.0,6.733821941249937
6.8205,0.0,6.733821941249937
6.819,0.0,6.733821941249937
6.8175,0.0,6.733821941249937
6.817,0.0,6.733821941249937
6.817,0.0,6.733821941249937
6.817,0.0,6.733821941249937
6.816,0.0,6.733821941249937
6.815,0.0,6.733821941249937
6.8145,0.0,6.733821941249937
6.813,0.0,6.733821941249937
6.8125,0.0,6.733821941249937
6.8125,0.0,6.733821941249937
6.8125,0.0,6.733821941249937
6.813,0.0,6.733821941249937
6.8125,0.0,6.733821941249937
6.811,0.0,6.733821941249937
6.809,0.0,6.733821941249937
6.807,0.0,6.733821941249937
6.806,0.0,6.733821941249937
6.8055,0.0,6.733821941249937
6.8055,0.0,6.733821941249937
6.8045,0.0,6.733821941249937
6.8045,0.0,6.733821941249937
6.8035,0.0,6.733821941249937
6.8015,0.0,6.733821941249937
6.8005,0.0,6.733821941249937
6.8,0.0,6.733821941249937
6.7995,0.0,6.733821941249937
6.7995,0.0,6.733821941249937
6.7995,0.0,6.733821941249937
6.799,0.0,6.733821941249937
6.798,0.0,6.733821941249937
6.796,0.0,6.733821941249937
6.7945,0.0,6.733821941249937
6.7935,0.0,6.733821941249937
6.793,0.0,6.733821941249937
6.7925,0.0,6.733821941249937
6.7925,0.0,6.733821941249937
6.7915,0.0,6.733821941249937
6.791,0.0,6.733821941249937
6.79,0.0,6.733821941249937
6.789,0.0,6.733821941249937
6.789,0.0,6.733821941249937
6.7895,0.0,6.733821941249937
6.789,0.0,6.733821941249937
6.789,0.0,6.733821941249937
6.788,0.0,6.733821941249937
6.787,0.0,6.733821941249937
6.786,0.0,6.733821941249937
6.784,0.0,6.733821941249937
6.7835,0.0,6.733821941249937
6.7825,0.0,6.733821941249937
6.7825,0.0,6.733821941249937
6.7825,0.0,6.733821941249937
6.782,0.0,6.733821941249937
6.781,0.0,6.733821941249937
6.78,0.0,6.733821941249937
6.7785,0.0,6.733821941249937
6.7785,0.0,6.733821941249937
6.7785,0.0,6.733821941249937
6.778,0.0,6.733821941249937
6.7785,0.0,6.733821941249937
6.7775,0.0,6.733821941249937
6.777,0.0,6.733821941249937
6.775,0.0,6.733821941249937
